transaction_id,product_id,seller_id,buyer_id,transaction_date,selling_price,final_price,discount_rate,status,location,payment_method
T002424,P003615,U001658,U001130,2022-12-02 00:00:00,220,220,0.0,已完成,快递站,微信
T002425,P007136,U000259,U000669,2023-11-28 00:00:00,140,130,7.14,已完成,教学楼,支付宝
T002426,P001408,U002820,U001349,2021-10-19 00:00:00,330,300,9.09,已完成,快递站,支付宝
T002427,P002062,U002910,U001784,2022-10-13 00:00:00,430,400,6.98,已完成,快递站,支付宝
T002428,P005106,U000520,U001800,2023-11-07 00:00:00,200,180,10.0,已取消,食堂,微信
T002429,P006836,U000471,U000820,2022-11-01 00:00:00,380,380,0.0,已取消,图书馆门口,支付宝
T002430,P003074,U001049,U001562,2021-12-19 00:00:00,60,50,16.67,已完成,宿舍楼下,现金
T002431,P007631,U000763,U002836,2021-07-28 00:00:00,100,90,10.0,已完成,食堂,微信
T002432,P006621,U001098,U000008,2021-01-28 00:00:00,140,130,7.14,已完成,图书馆门口,支付宝
T002433,P002204,U000986,U001525,2022-05-12 00:00:00,2520,2300,8.73,已完成,食堂,微信
T002434,P002408,U000404,U000072,2023-08-05 00:00:00,340,320,5.88,退款中,校门口,微信
T002435,P005198,U001195,U002458,2021-06-17 00:00:00,90,90,0.0,已完成,教学楼,现金
T002436,P004791,U002400,U001919,2022-11-20 00:00:00,270,250,7.41,已完成,快递站,微信
T002437,P002951,U002526,U000771,2023-07-30 00:00:00,140,130,7.14,已取消,图书馆门口,微信
T002438,P003477,U001176,U000478,2024-06-29 00:00:00,380,370,2.63,已完成,线上交易,支付宝
T002439,P007100,U001876,U000628,2021-04-01 00:00:00,220,200,9.09,已完成,快递站,现金
T002440,P000632,U001426,U002031,2022-10-28 00:00:00,220,210,4.55,已完成,线上交易,银行卡
T002441,P000384,U001886,U001971,2022-09-01 00:00:00,260,260,0.0,已完成,教学楼,支付宝
T002442,P002622,U000097,U001148,2021-08-13 00:00:00,40,40,0.0,已完成,体育馆,现金
T002443,P006606,U002619,U001223,2024-02-13 00:00:00,60,60,0.0,已完成,线上交易,银行卡
T002444,P007450,U002914,U001728,2022-06-13 00:00:00,470,440,6.38,已完成,校门口,银行卡
T002445,P007186,U002403,U000499,2022-08-01 00:00:00,70,60,14.29,已完成,体育馆,微信
T002446,P004867,U001049,U002888,2023-11-09 00:00:00,170,160,5.88,已完成,宿舍楼下,银行卡
T002447,P005274,U000616,U002806,2022-04-10 00:00:00,100,90,10.0,已取消,体育馆,支付宝
T002448,P004601,U000960,U002396,2023-10-03 00:00:00,480,440,8.33,已完成,教学楼,微信
T002449,P000180,U001441,U000584,2024-02-23 00:00:00,100,90,10.0,已完成,食堂,现金
T002450,P005606,U001789,U001495,2024-05-27 00:00:00,1040,1010,2.88,已完成,校门口,银行卡
T002451,P000306,U002750,U001510,2022-03-26 00:00:00,110,100,9.09,已完成,食堂,银行卡
T002452,P000190,U001285,U001582,2021-05-04 00:00:00,100,100,0.0,已完成,图书馆门口,银行卡
T002453,P005488,U000851,U001855,2022-02-25 00:00:00,290,280,3.45,已完成,校门口,现金
T002454,P007953,U001711,U000773,2021-07-24 00:00:00,170,170,0.0,退款中,体育馆,现金
T002455,P005740,U001156,U000979,2020-09-11 00:00:00,160,160,0.0,已完成,快递站,现金
T002456,P005209,U001494,U000557,2022-03-30 00:00:00,290,280,3.45,已完成,校门口,微信
T002457,P004960,U001838,U002932,2022-04-22 00:00:00,210,200,4.76,已完成,校门口,现金
T002458,P005983,U001890,U000705,2023-06-19 00:00:00,80,70,12.5,已完成,图书馆门口,微信
T002459,P005229,U000391,U001461,2022-11-12 00:00:00,130,120,7.69,已完成,线上交易,微信
T002460,P006551,U001379,U002715,2021-09-02 00:00:00,30,30,0.0,已取消,图书馆门口,支付宝
T002461,P006123,U000589,U002470,2023-12-13 00:00:00,3310,3260,1.51,已完成,图书馆门口,微信
T002462,P006790,U000283,U002996,2024-03-14 00:00:00,460,430,6.52,已完成,体育馆,微信
T002463,P002065,U003000,U001418,2020-11-28 00:00:00,330,330,0.0,已完成,快递站,微信
T002464,P007662,U000790,U002424,2023-06-28 00:00:00,190,170,10.53,已完成,体育馆,银行卡
T002465,P004189,U002042,U002851,2022-10-23 00:00:00,360,340,5.56,已完成,快递站,支付宝
T002466,P002990,U001510,U000986,2023-12-19 00:00:00,50,50,0.0,已取消,快递站,银行卡
T002467,P006754,U002954,U002995,2021-09-26 00:00:00,300,290,3.33,已完成,宿舍楼下,支付宝
T002468,P004461,U002196,U001222,2024-02-25 00:00:00,50,50,0.0,已完成,图书馆门口,支付宝
T002469,P000923,U000661,U002610,2023-10-27 00:00:00,70,70,0.0,退款中,图书馆门口,现金
T002470,P006955,U002897,U002187,2022-06-29 00:00:00,80,80,0.0,已完成,校门口,支付宝
T002471,P005790,U001913,U000685,2023-02-04 00:00:00,370,340,8.11,已完成,宿舍楼下,微信
T002472,P003498,U002479,U002835,2023-09-01 00:00:00,30,30,0.0,已取消,食堂,微信
T002473,P006421,U001901,U001240,2020-10-17 00:00:00,70,70,0.0,已完成,线上交易,现金
T002474,P006678,U000210,U002729,2023-01-14 00:00:00,410,400,2.44,已完成,宿舍楼下,现金
T002475,P007526,U000260,U002286,2023-02-04 00:00:00,1780,1750,1.69,已完成,图书馆门口,支付宝
T002476,P005334,U002212,U002582,2024-02-01 00:00:00,50,50,0.0,已取消,体育馆,微信
T002477,P000764,U002776,U002944,2024-04-01 00:00:00,60,60,0.0,已取消,线上交易,微信
T002478,P001505,U001806,U002604,2024-01-08 00:00:00,90,90,0.0,已完成,教学楼,现金
T002479,P005098,U000238,U002364,2024-03-12 00:00:00,20,20,0.0,已完成,图书馆门口,银行卡
T002480,P000175,U001478,U000846,2023-12-14 00:00:00,1520,1520,0.0,已完成,食堂,现金
T002481,P002611,U000556,U000511,2023-01-05 00:00:00,220,220,0.0,已完成,教学楼,微信
T002482,P006445,U000571,U001800,2023-01-16 00:00:00,150,140,6.67,已完成,快递站,微信
T002483,P007348,U001341,U001887,2021-12-10 00:00:00,450,430,4.44,已取消,体育馆,支付宝
T002484,P005124,U002179,U001643,2022-02-04 00:00:00,20,20,0.0,已取消,教学楼,微信
T002485,P004076,U000960,U002339,2021-04-11 00:00:00,210,210,0.0,退款中,宿舍楼下,现金
T002486,P006599,U000124,U002125,2021-02-08 00:00:00,180,160,11.11,退款中,快递站,现金
T002487,P000264,U002332,U001866,2022-04-07 00:00:00,2190,2120,3.2,退款中,校门口,现金
T002488,P000052,U002805,U001177,2023-12-04 00:00:00,70,70,0.0,已取消,食堂,现金
T002489,P005337,U001905,U002926,2023-07-06 00:00:00,150,140,6.67,已完成,体育馆,支付宝
T002490,P005131,U002131,U000222,2024-02-21 00:00:00,190,190,0.0,退款中,快递站,微信
T002491,P001374,U002196,U001903,2023-01-18 00:00:00,180,180,0.0,已完成,宿舍楼下,现金
T002492,P002717,U001683,U000783,2021-10-28 00:00:00,120,110,8.33,已完成,食堂,现金
T002493,P003666,U000527,U002708,2021-06-29 00:00:00,170,170,0.0,已完成,线上交易,银行卡
T002494,P005346,U000043,U002611,2023-05-03 00:00:00,80,70,12.5,已完成,教学楼,微信
T002495,P003153,U002989,U000228,2021-12-10 00:00:00,40,40,0.0,已取消,食堂,支付宝
T002496,P001395,U002369,U001511,2024-05-31 00:00:00,170,160,5.88,已完成,教学楼,银行卡
T002497,P003385,U001866,U001943,2023-02-09 00:00:00,4740,4300,9.28,已完成,教学楼,支付宝
T002498,P000865,U002355,U000008,2022-03-22 00:00:00,260,260,0.0,已完成,食堂,微信
T002499,P004038,U001150,U000413,2021-02-08 00:00:00,60,50,16.67,已完成,体育馆,支付宝
T002500,P005473,U002842,U000274,2022-03-26 00:00:00,120,120,0.0,已完成,教学楼,微信
T002501,P004583,U000887,U002776,2022-07-21 00:00:00,110,100,9.09,已完成,校门口,微信
T002502,P001205,U000422,U002580,2022-11-06 00:00:00,2470,2240,9.31,已完成,宿舍楼下,支付宝
T002503,P000298,U002949,U001774,2022-12-18 00:00:00,1680,1580,5.95,已完成,教学楼,银行卡
T002504,P001450,U000456,U000547,2021-06-02 00:00:00,40,40,0.0,已完成,快递站,现金
T002505,P006645,U002749,U002251,2023-06-30 00:00:00,1170,1110,5.13,已取消,宿舍楼下,银行卡
T002506,P007097,U000557,U000486,2024-05-22 00:00:00,280,260,7.14,已取消,快递站,现金
T002507,P005478,U001767,U001466,2024-06-21 00:00:00,60,60,0.0,已完成,线上交易,支付宝
T002508,P003207,U000682,U001172,2021-08-30 00:00:00,170,160,5.88,已完成,体育馆,银行卡
T002509,P001148,U002831,U000342,2022-02-13 00:00:00,180,170,5.56,已完成,食堂,微信
T002510,P002744,U000750,U000572,2024-04-11 00:00:00,90,80,11.11,退款中,快递站,银行卡
T002511,P003362,U000632,U000113,2024-06-15 00:00:00,220,200,9.09,退款中,校门口,微信
T002512,P007857,U001860,U002904,2022-08-16 00:00:00,3350,3340,0.3,退款中,教学楼,微信
T002513,P006202,U001335,U000212,2022-05-09 00:00:00,190,180,5.26,已完成,教学楼,现金
T002514,P002703,U002364,U001767,2021-06-19 00:00:00,280,270,3.57,已完成,宿舍楼下,现金
T002515,P004136,U001853,U002664,2022-08-02 00:00:00,430,400,6.98,已完成,体育馆,微信
T002516,P004308,U001415,U002870,2024-03-19 00:00:00,40,40,0.0,已取消,线上交易,现金
T002517,P006115,U001748,U002873,2024-06-10 00:00:00,90,80,11.11,已取消,教学楼,支付宝
T002518,P006414,U002812,U002261,2022-07-19 00:00:00,170,160,5.88,已完成,校门口,微信
T002519,P006387,U002291,U001325,2023-12-06 00:00:00,80,80,0.0,已完成,体育馆,支付宝
T002520,P000845,U002361,U001604,2022-11-20 00:00:00,350,350,0.0,已完成,快递站,银行卡
T002521,P004060,U000496,U000480,2021-11-24 00:00:00,200,190,5.0,已完成,图书馆门口,现金
T002522,P002551,U002367,U001205,2024-02-01 00:00:00,60,50,16.67,已完成,校门口,微信
T002523,P006676,U001647,U001191,2022-08-24 00:00:00,110,100,9.09,已完成,食堂,现金
T002524,P002556,U000940,U001468,2022-12-15 00:00:00,350,350,0.0,已完成,校门口,银行卡
T002525,P000428,U000425,U001897,2023-09-08 00:00:00,50,50,0.0,已完成,食堂,现金
T002526,P000999,U000649,U000828,2023-10-05 00:00:00,180,170,5.56,已完成,快递站,现金
T002527,P001459,U002628,U002592,2023-07-22 00:00:00,260,240,7.69,已完成,校门口,微信
T002528,P007004,U002532,U000713,2024-06-21 00:00:00,170,170,0.0,已完成,图书馆门口,支付宝
T002529,P004169,U002219,U002257,2023-10-30 00:00:00,280,260,7.14,退款中,校门口,银行卡
T002530,P001157,U002081,U002521,2022-04-20 00:00:00,280,250,10.71,已完成,校门口,支付宝
T002531,P002554,U002900,U000736,2020-11-27 00:00:00,150,140,6.67,退款中,线上交易,支付宝
T002532,P002719,U000052,U000398,2020-12-20 00:00:00,250,230,8.0,已取消,食堂,现金
T002533,P005069,U001213,U000349,2023-11-22 00:00:00,170,150,11.76,已完成,图书馆门口,现金
T002534,P005811,U001214,U001979,2020-12-24 00:00:00,250,250,0.0,已取消,体育馆,微信
T002535,P007391,U001460,U001461,2023-11-03 00:00:00,120,110,8.33,已完成,食堂,微信
T002536,P001809,U001796,U002933,2020-12-26 00:00:00,180,180,0.0,退款中,宿舍楼下,微信
T002537,P006742,U000365,U000533,2024-05-22 00:00:00,100,90,10.0,已完成,线上交易,微信
T002538,P002509,U000647,U000327,2021-01-09 00:00:00,100,90,10.0,已完成,图书馆门口,现金
T002539,P006294,U001968,U000128,2023-01-15 00:00:00,40,40,0.0,已完成,图书馆门口,支付宝
T002540,P007629,U001161,U002428,2023-07-30 00:00:00,1480,1360,8.11,已完成,线上交易,现金
T002541,P004572,U002762,U001456,2022-03-03 00:00:00,190,180,5.26,已完成,快递站,微信
T002542,P006255,U001374,U002894,2024-05-09 00:00:00,140,140,0.0,已完成,食堂,现金
T002543,P006452,U000105,U000545,2023-03-10 00:00:00,360,350,2.78,已完成,线上交易,银行卡
T002544,P006235,U000712,U000850,2022-12-27 00:00:00,50,50,0.0,已完成,图书馆门口,支付宝
T002545,P001404,U002783,U000101,2022-04-24 00:00:00,90,80,11.11,已完成,体育馆,现金
T002546,P006976,U001858,U000539,2022-10-05 00:00:00,230,230,0.0,已完成,快递站,银行卡
T002547,P001482,U000753,U000293,2023-12-07 00:00:00,260,240,7.69,已完成,宿舍楼下,银行卡
T002548,P003859,U002408,U002187,2021-08-14 00:00:00,710,670,5.63,已完成,图书馆门口,银行卡
T002549,P005114,U000132,U001990,2023-06-03 00:00:00,120,110,8.33,已取消,校门口,现金
T002550,P000980,U002520,U002756,2023-04-03 00:00:00,290,280,3.45,退款中,线上交易,微信
T002551,P000142,U002665,U000352,2024-04-25 00:00:00,140,130,7.14,已完成,校门口,微信
T002552,P002563,U000998,U001744,2023-01-14 00:00:00,3800,3700,2.63,已完成,食堂,银行卡
T002553,P006546,U001740,U001231,2022-10-15 00:00:00,210,190,9.52,退款中,食堂,支付宝
T002554,P001828,U002219,U000689,2021-11-11 00:00:00,90,80,11.11,已完成,宿舍楼下,支付宝
T002555,P007314,U001359,U000585,2024-04-12 00:00:00,110,100,9.09,已完成,线上交易,微信
T002556,P007268,U000532,U002867,2021-03-02 00:00:00,340,330,2.94,已完成,食堂,微信
T002557,P001531,U000853,U000964,2020-09-21 00:00:00,180,170,5.56,退款中,宿舍楼下,银行卡
T002558,P000608,U002945,U001035,2021-06-18 00:00:00,290,280,3.45,退款中,教学楼,支付宝
T002559,P004069,U001685,U000557,2023-03-26 00:00:00,2600,2580,0.77,已完成,食堂,银行卡
T002560,P003971,U001998,U000231,2021-08-07 00:00:00,60,60,0.0,已完成,体育馆,支付宝
T002561,P001888,U001818,U002345,2021-03-20 00:00:00,290,280,3.45,已完成,食堂,支付宝
T002562,P001642,U001727,U001798,2021-12-05 00:00:00,330,300,9.09,已完成,教学楼,支付宝
T002563,P001819,U001929,U002701,2024-02-02 00:00:00,330,300,9.09,已完成,食堂,支付宝
T002564,P004965,U002819,U001804,2021-11-16 00:00:00,720,670,6.94,已完成,线上交易,微信
T002565,P000327,U002463,U001159,2022-07-25 00:00:00,340,330,2.94,已完成,宿舍楼下,支付宝
T002566,P000295,U001825,U001075,2024-02-17 00:00:00,350,340,2.86,已完成,宿舍楼下,支付宝
T002567,P002984,U001681,U002138,2022-02-23 00:00:00,230,210,8.7,已完成,体育馆,现金
T002568,P000862,U002293,U001761,2024-01-06 00:00:00,50,50,0.0,已完成,体育馆,支付宝
T002569,P005016,U002841,U001597,2022-10-04 00:00:00,360,360,0.0,已完成,食堂,微信
T002570,P002568,U000185,U002232,2020-11-21 00:00:00,70,70,0.0,已完成,教学楼,微信
T002571,P002203,U000349,U002829,2022-12-21 00:00:00,440,430,2.27,已完成,线上交易,现金
T002572,P006532,U002993,U001963,2023-09-17 00:00:00,210,200,4.76,已取消,食堂,银行卡
T002573,P002522,U001809,U001745,2024-01-10 00:00:00,270,250,7.41,已完成,图书馆门口,支付宝
T002574,P000604,U000833,U001722,2022-07-03 00:00:00,70,70,0.0,已完成,校门口,微信
T002575,P003556,U000377,U001058,2021-03-23 00:00:00,60,60,0.0,已完成,食堂,支付宝
T002576,P004927,U000301,U002488,2024-03-15 00:00:00,110,100,9.09,已完成,校门口,银行卡
T002577,P007011,U002000,U001289,2021-05-06 00:00:00,30,30,0.0,退款中,体育馆,支付宝
T002578,P003981,U000464,U002046,2023-11-07 00:00:00,50,50,0.0,退款中,教学楼,支付宝
T002579,P003689,U001340,U000260,2023-08-03 00:00:00,260,240,7.69,已完成,图书馆门口,银行卡
T002580,P000573,U001654,U001777,2024-01-02 00:00:00,100,100,0.0,已完成,体育馆,支付宝
T002581,P001666,U002710,U001171,2022-05-27 00:00:00,370,340,8.11,已完成,线上交易,微信
T002582,P002367,U001551,U002305,2023-05-15 00:00:00,110,110,0.0,已完成,快递站,支付宝
T002583,P006045,U002981,U001194,2024-06-28 00:00:00,150,140,6.67,已完成,线上交易,现金
T002584,P005819,U001123,U001306,2021-04-13 00:00:00,460,450,2.17,已完成,快递站,支付宝
T002585,P004226,U001192,U002587,2021-07-17 00:00:00,110,100,9.09,已取消,宿舍楼下,微信
T002586,P004386,U001395,U000254,2021-02-28 00:00:00,60,60,0.0,已完成,体育馆,银行卡
T002587,P006071,U002466,U001129,2021-12-28 00:00:00,20,20,0.0,已完成,食堂,支付宝
T002588,P002905,U001763,U001365,2020-12-20 00:00:00,120,120,0.0,已完成,快递站,现金
T002589,P001536,U000475,U001442,2021-06-25 00:00:00,90,80,11.11,已完成,体育馆,微信
T002590,P001586,U000937,U001291,2024-06-21 00:00:00,370,360,2.7,已取消,校门口,现金
T002591,P000104,U000749,U002070,2024-06-15 00:00:00,140,130,7.14,已完成,校门口,银行卡
T002592,P003821,U000333,U001919,2024-04-11 00:00:00,30,30,0.0,已完成,食堂,现金
T002593,P006882,U002160,U002904,2024-06-23 00:00:00,70,70,0.0,已取消,宿舍楼下,支付宝
T002594,P005613,U002448,U000792,2023-04-21 00:00:00,210,200,4.76,已完成,快递站,微信
T002595,P003365,U001026,U001229,2021-11-01 00:00:00,290,270,6.9,已取消,体育馆,微信
T002596,P004278,U000284,U002074,2021-05-25 00:00:00,160,160,0.0,已完成,校门口,现金
T002597,P007453,U002933,U000809,2021-05-29 00:00:00,150,140,6.67,退款中,体育馆,银行卡
T002598,P001968,U001748,U002552,2023-05-01 00:00:00,40,40,0.0,已完成,线上交易,支付宝
T002599,P006194,U001789,U001723,2023-01-03 00:00:00,110,110,0.0,已完成,体育馆,现金
T002600,P006226,U000016,U002127,2023-08-08 00:00:00,30,30,0.0,已完成,校门口,微信
T002601,P002729,U002315,U002810,2024-04-30 00:00:00,280,260,7.14,已完成,线上交易,支付宝
T002602,P001521,U000890,U001805,2023-05-08 00:00:00,40,40,0.0,退款中,宿舍楼下,现金
T002603,P007993,U001019,U001090,2021-12-08 00:00:00,170,160,5.88,已取消,宿舍楼下,现金
T002604,P000522,U002899,U000827,2021-01-25 00:00:00,130,120,7.69,已完成,教学楼,银行卡
T002605,P007942,U002981,U001911,2020-10-21 00:00:00,300,270,10.0,已完成,线上交易,支付宝
T002606,P000813,U002359,U000713,2022-12-05 00:00:00,60,60,0.0,已完成,快递站,现金
T002607,P004622,U000385,U002356,2022-06-07 00:00:00,110,100,9.09,已完成,体育馆,现金
T002608,P004115,U000309,U002078,2024-02-22 00:00:00,200,200,0.0,已完成,食堂,支付宝
T002609,P001432,U001057,U002324,2023-06-29 00:00:00,160,150,6.25,已完成,线上交易,银行卡
T002610,P001900,U001060,U001260,2023-06-19 00:00:00,1660,1540,7.23,退款中,图书馆门口,现金
T002611,P005943,U001754,U001542,2022-04-06 00:00:00,240,230,4.17,已完成,校门口,微信
T002612,P004486,U002359,U001790,2024-05-28 00:00:00,380,350,7.89,退款中,线上交易,支付宝
T002613,P001971,U001639,U001431,2023-04-18 00:00:00,180,170,5.56,退款中,校门口,微信
T002614,P007401,U001985,U000921,2024-04-11 00:00:00,130,120,7.69,已取消,宿舍楼下,银行卡
T002615,P005276,U002722,U002403,2024-03-27 00:00:00,280,280,0.0,已完成,快递站,现金
T002616,P000599,U001858,U001054,2022-11-16 00:00:00,50,50,0.0,已完成,校门口,微信
T002617,P005143,U000335,U001835,2021-04-16 00:00:00,100,100,0.0,已完成,线上交易,现金
T002618,P002712,U002078,U000569,2023-04-28 00:00:00,180,160,11.11,已完成,体育馆,现金
T002619,P003409,U002562,U002809,2024-05-10 00:00:00,50,50,0.0,已完成,食堂,支付宝
T002620,P002159,U002013,U001651,2022-05-16 00:00:00,1110,1030,7.21,已完成,体育馆,微信
T002621,P006315,U001404,U000075,2022-03-22 00:00:00,150,140,6.67,退款中,线上交易,支付宝
T002622,P000639,U000745,U001177,2022-08-17 00:00:00,20,20,0.0,已完成,快递站,现金
T002623,P000261,U000894,U001752,2023-02-14 00:00:00,130,130,0.0,已取消,线上交易,银行卡
T002624,P006113,U000408,U001208,2020-10-23 00:00:00,10,10,0.0,退款中,线上交易,银行卡
T002625,P002195,U001584,U002050,2020-11-23 00:00:00,2130,2110,0.94,已完成,宿舍楼下,支付宝
T002626,P001705,U001883,U002432,2022-09-23 00:00:00,450,440,2.22,已完成,宿舍楼下,支付宝
T002627,P001932,U000910,U001879,2020-12-24 00:00:00,170,170,0.0,退款中,图书馆门口,支付宝
