product_id,title,category,subcategory,brand,condition,condition_score,original_price,selling_price,usage_months,seller_id,publish_date,status,views,favorites,description
P004812,无品牌 显示器 7成新,电子产品,显示器,无品牌,7成新,6.0,200,90,48,U000443,2021-06-14,已售出,11,0,7成新显示器，使用48个月，保养良好
P004813,无品牌 篮球 6成新,运动器材,篮球,无品牌,6成新,5.0,322,90,14,U002686,2024-02-28,在售,147,23,6成新篮球，使用14个月，保养良好
P004814,杂牌 移动电源 8成新,电子产品,移动电源,杂牌,8成新,7.0,95,50,26,U000502,2024-06-28,已售出,14,3,8成新移动电源，使用26个月，保养良好
P004815,无品牌 裤子 全新,服饰鞋包,裤子,无品牌,全新,10.0,291,260,10,U000972,2021-12-12,已售出,299,15,全新裤子，使用10个月，保养良好
P004816,无品牌 工具书 95新,图书教材,工具书,无品牌,95新,9.0,155,110,6,U001013,2022-08-23,已售出,95,29,95新工具书，使用6个月，保养良好
P004817,其他 尤克里里 95新,乐器,尤克里里,其他,95新,9.0,231,180,41,U000091,2022-03-13,在售,304,32,95新尤克里里，使用41个月，保养良好
P004818,小米 耳机 9成新,电子产品,耳机,小米,9成新,8.0,1462,950,28,U002256,2021-08-06,在售,49,4,9成新耳机，使用28个月，保养良好
P004819,杂牌 床上用品 8成新,生活用品,床上用品,杂牌,8成新,7.0,132,70,7,U001640,2021-10-04,已售出,76,19,8成新床上用品，使用7个月，保养良好
P004820,美利达 自行车 8成新,运动器材,自行车,美利达,8成新,7.0,1183,630,19,U002638,2024-05-14,已下架,459,59,8成新自行车，使用19个月，保养良好
P004821,无品牌 工具书 99新,图书教材,工具书,无品牌,99新,9.5,121,110,5,U000651,2023-02-04,已售出,241,71,99新工具书，使用5个月，保养良好
P004822,杂牌 尤克里里 8成新,乐器,尤克里里,杂牌,8成新,7.0,432,200,22,U001030,2021-04-02,已售出,185,8,8成新尤克里里，使用22个月，保养良好
P004823,杂牌 裤子 6成新,服饰鞋包,裤子,杂牌,6成新,5.0,327,90,23,U002503,2020-09-16,已售出,142,29,6成新裤子，使用23个月，保养良好
P004824,无品牌 洗漱用品 9成新,生活用品,洗漱用品,无品牌,9成新,8.0,267,170,18,U001102,2021-02-07,在售,186,29,9成新洗漱用品，使用18个月，保养良好
P004825,其他 背包 7成新,服饰鞋包,背包,其他,7成新,6.0,67,30,21,U000748,2022-08-18,已售出,100,15,7成新背包，使用21个月，保养良好
P004826,杂牌 尤克里里 95新,乐器,尤克里里,杂牌,95新,9.0,477,340,35,U000951,2022-03-23,已售出,70,18,95新尤克里里，使用35个月，保养良好
P004827,杂牌 背包 全新,服饰鞋包,背包,杂牌,全新,10.0,435,420,45,U002473,2023-03-10,已下架,172,51,全新背包，使用45个月，保养良好
P004828,无品牌 收纳箱 7成新,生活用品,收纳箱,无品牌,7成新,6.0,328,140,48,U001320,2024-06-01,已下架,24,6,7成新收纳箱，使用48个月，保养良好
P004829,杂牌 篮球 6成新,运动器材,篮球,杂牌,6成新,5.0,415,110,46,U001757,2021-08-21,在售,23,4,6成新篮球，使用46个月，保养良好
P004830,杂牌 工具书 9成新,图书教材,工具书,杂牌,9成新,8.0,113,70,5,U002245,2023-05-03,在售,154,33,9成新工具书，使用5个月，保养良好
P004831,无品牌 衣架 9成新,生活用品,衣架,无品牌,9成新,8.0,109,70,34,U002806,2024-06-21,已售出,12,2,9成新衣架，使用34个月，保养良好
P004832,其他 衣柜 99新,家具,衣柜,其他,99新,9.5,422,330,36,U000193,2023-07-09,在售,20,5,99新衣柜，使用36个月，保养良好
P004833,其他 瑜伽垫 6成新,运动器材,瑜伽垫,其他,6成新,5.0,52,20,33,U000748,2021-08-17,在售,307,16,6成新瑜伽垫，使用33个月，保养良好
P004834,其他 台灯 全新,生活用品,台灯,其他,全新,10.0,31,30,38,U001122,2021-06-23,已售出,335,44,全新台灯，使用38个月，保养良好
P004835,杂牌 电子琴 8成新,乐器,电子琴,杂牌,8成新,7.0,91,40,47,U000643,2023-06-01,在售,310,74,8成新电子琴，使用47个月，保养良好
P004836,小米 笔记本电脑 全新,电子产品,笔记本电脑,小米,全新,10.0,3372,2890,44,U000688,2021-08-13,已下架,316,71,全新笔记本电脑，使用44个月，保养良好
P004837,杂牌 椅子 6成新,家具,椅子,杂牌,6成新,5.0,287,90,37,U002100,2023-08-13,已售出,180,50,6成新椅子，使用37个月，保养良好
P004838,其他 T恤 7成新,服饰鞋包,T恤,其他,7成新,6.0,178,80,11,U001767,2020-11-09,已售出,101,10,7成新T恤，使用11个月，保养良好
P004839,其他 电吹风 全新,生活用品,电吹风,其他,全新,10.0,269,260,31,U002629,2020-11-05,在售,129,30,全新电吹风，使用31个月，保养良好
P004840,无品牌 床垫 9成新,家具,床垫,无品牌,9成新,8.0,104,70,4,U001556,2023-09-16,已售出,85,9,9成新床垫，使用4个月，保养良好
P004841,迪卡侬 自行车 8成新,运动器材,自行车,迪卡侬,8成新,7.0,1451,770,24,U002359,2021-07-29,在售,287,41,8成新自行车，使用24个月，保养良好
P004842,无品牌 音箱 6成新,电子产品,音箱,无品牌,6成新,5.0,145,40,33,U001707,2022-10-25,在售,21,7,6成新音箱，使用33个月，保养良好
P004843,其他 电子琴 95新,乐器,电子琴,其他,95新,9.0,106,70,29,U000451,2022-10-05,在售,130,25,95新电子琴，使用29个月，保养良好
P004844,其他 小家电 7成新,生活用品,小家电,其他,7成新,6.0,300,110,9,U002855,2022-08-06,在售,396,27,7成新小家电，使用9个月，保养良好
P004845,其他 英语学习 8成新,图书教材,英语学习,其他,8成新,7.0,268,130,9,U002825,2021-10-23,已售出,399,58,8成新英语学习，使用9个月，保养良好
P004846,其他 尤克里里 7成新,乐器,尤克里里,其他,7成新,6.0,402,160,43,U001747,2024-03-11,已下架,48,10,7成新尤克里里，使用43个月，保养良好
P004847,无品牌 洗漱用品 6成新,生活用品,洗漱用品,无品牌,6成新,5.0,471,150,37,U002826,2022-07-28,已售出,421,124,6成新洗漱用品，使用37个月，保养良好
P004848,杂牌 显示器 9成新,电子产品,显示器,杂牌,9成新,8.0,393,270,32,U000212,2020-12-01,已下架,55,2,9成新显示器，使用32个月，保养良好
P004849,Fender 吉他 95新,乐器,吉他,Fender,95新,9.0,2045,1860,23,U002557,2021-07-02,在售,330,60,95新吉他，使用23个月，保养良好
P004850,杂牌 考研资料 全新,图书教材,考研资料,杂牌,全新,10.0,223,220,2,U001528,2022-06-19,已售出,225,31,全新考研资料，使用2个月，保养良好
P004851,其他 书桌 7成新,家具,书桌,其他,7成新,6.0,478,200,35,U001910,2020-12-25,已售出,66,2,7成新书桌，使用35个月，保养良好
P004852,无品牌 床上用品 6成新,生活用品,床上用品,无品牌,6成新,5.0,109,30,45,U002138,2023-06-22,已售出,323,32,6成新床上用品，使用45个月，保养良好
P004853,无品牌 T恤 8成新,服饰鞋包,T恤,无品牌,8成新,7.0,125,70,25,U001333,2024-06-07,已售出,70,15,8成新T恤，使用25个月，保养良好
P004854,杂牌 考研资料 7成新,图书教材,考研资料,杂牌,7成新,6.0,249,100,9,U000492,2022-03-25,已售出,55,6,7成新考研资料，使用9个月，保养良好
P004855,杂牌 衣柜 全新,家具,衣柜,杂牌,全新,10.0,441,440,45,U000381,2023-11-05,在售,465,29,全新衣柜，使用45个月，保养良好
P004856,无品牌 书桌 9成新,家具,书桌,无品牌,9成新,8.0,453,300,12,U001122,2022-03-10,已售出,91,12,9成新书桌，使用12个月，保养良好
P004857,杂牌 小家电 8成新,生活用品,小家电,杂牌,8成新,7.0,471,250,6,U002729,2023-07-20,在售,338,74,8成新小家电，使用6个月，保养良好
P004858,其他 哑铃 7成新,运动器材,哑铃,其他,7成新,6.0,219,90,5,U001844,2024-01-08,在售,187,18,7成新哑铃，使用5个月，保养良好
P004859,杂牌 椅子 8成新,家具,椅子,杂牌,8成新,7.0,335,180,3,U002628,2021-11-12,已售出,197,32,8成新椅子，使用3个月，保养良好
P004860,无品牌 围巾 全新,服饰鞋包,围巾,无品牌,全新,10.0,195,190,4,U002149,2020-12-05,在售,27,0,全新围巾，使用4个月，保养良好
P004861,杂牌 哑铃 9成新,运动器材,哑铃,杂牌,9成新,8.0,363,240,39,U002195,2021-11-17,已售出,488,48,9成新哑铃，使用39个月，保养良好
P004862,杂牌 移动电源 8成新,电子产品,移动电源,杂牌,8成新,7.0,438,200,25,U001180,2020-10-06,已售出,372,6,8成新移动电源，使用25个月，保养良好
P004863,无品牌 羽毛球拍 95新,运动器材,羽毛球拍,无品牌,95新,9.0,338,270,37,U000111,2024-05-05,已售出,152,1,95新羽毛球拍，使用37个月，保养良好
P004864,无品牌 外套 9成新,服饰鞋包,外套,无品牌,9成新,8.0,279,170,37,U000429,2023-02-22,已售出,199,12,9成新外套，使用37个月，保养良好
P004865,其他 音箱 99新,电子产品,音箱,其他,99新,9.5,474,430,35,U001567,2022-07-05,已售出,380,63,99新音箱，使用35个月，保养良好
P004866,杂牌 衣架 95新,生活用品,衣架,杂牌,95新,9.0,403,290,35,U000802,2023-12-31,已售出,53,16,95新衣架，使用35个月，保养良好
P004867,其他 小家电 9成新,生活用品,小家电,其他,9成新,8.0,247,170,22,U001049,2023-11-01,已售出,140,29,9成新小家电，使用22个月，保养良好
P004868,无品牌 外套 6成新,服饰鞋包,外套,无品牌,6成新,5.0,260,80,33,U002999,2021-05-13,在售,250,80,6成新外套，使用33个月，保养良好
P004869,其他 小沙发 8成新,家具,小沙发,其他,8成新,7.0,497,240,46,U002569,2024-06-07,已售出,100,3,8成新小沙发，使用46个月，保养良好
P004870,杂牌 显示器 全新,电子产品,显示器,杂牌,全新,10.0,371,370,2,U002010,2024-03-09,在售,247,54,全新显示器，使用2个月，保养良好
P004871,其他 考研资料 99新,图书教材,考研资料,其他,99新,9.5,217,180,9,U002230,2021-04-22,在售,341,94,99新考研资料，使用9个月，保养良好
P004872,其他 架子鼓 全新,乐器,架子鼓,其他,全新,10.0,134,130,30,U001715,2021-03-21,已售出,445,24,全新架子鼓，使用30个月，保养良好
P004873,杂牌 外套 8成新,服饰鞋包,外套,杂牌,8成新,7.0,490,230,9,U001079,2022-11-06,已下架,232,2,8成新外套，使用9个月，保养良好
P004874,小米 耳机 7成新,电子产品,耳机,小米,7成新,6.0,384,160,23,U002492,2023-02-26,已售出,171,31,7成新耳机，使用23个月，保养良好
P004875,小米 笔记本电脑 95新,电子产品,笔记本电脑,小米,95新,9.0,7886,6360,35,U001235,2023-02-20,已售出,54,12,95新笔记本电脑，使用35个月，保养良好
P004876,Beats 耳机 6成新,电子产品,耳机,Beats,6成新,5.0,1947,600,5,U002701,2022-02-24,在售,364,112,6成新耳机，使用5个月，保养良好
P004877,杂牌 外套 95新,服饰鞋包,外套,杂牌,95新,9.0,380,270,37,U001732,2021-08-15,已售出,84,26,95新外套，使用37个月，保养良好
P004878,杂牌 移动电源 99新,电子产品,移动电源,杂牌,99新,9.5,332,300,40,U001871,2021-11-19,在售,244,51,99新移动电源，使用40个月，保养良好
P004879,杂牌 瑜伽垫 9成新,运动器材,瑜伽垫,杂牌,9成新,8.0,232,160,17,U002639,2022-05-03,在售,17,1,9成新瑜伽垫，使用17个月，保养良好
P004880,杂牌 音箱 8成新,电子产品,音箱,杂牌,8成新,7.0,353,180,26,U001422,2023-10-17,在售,62,4,8成新音箱，使用26个月，保养良好
P004881,无品牌 床上用品 6成新,生活用品,床上用品,无品牌,6成新,5.0,292,90,15,U001785,2021-12-03,已售出,31,10,6成新床上用品，使用15个月，保养良好
P004882,杂牌 床垫 7成新,家具,床垫,杂牌,7成新,6.0,311,110,7,U002330,2021-06-12,在售,245,15,7成新床垫，使用7个月，保养良好
P004883,杂牌 衣柜 99新,家具,衣柜,杂牌,99新,9.5,155,140,39,U002647,2021-12-13,已售出,102,26,99新衣柜，使用39个月，保养良好
P004884,三星 平板电脑 7成新,电子产品,平板电脑,三星,7成新,6.0,5165,1930,27,U001407,2022-07-20,在售,438,52,7成新平板电脑，使用27个月，保养良好
P004885,杂牌 课外读物 全新,图书教材,课外读物,杂牌,全新,10.0,147,140,5,U000560,2023-03-16,在售,52,17,全新课外读物，使用5个月，保养良好
P004886,无品牌 考研资料 7成新,图书教材,考研资料,无品牌,7成新,6.0,446,190,11,U002572,2020-12-27,在售,95,20,7成新考研资料，使用11个月，保养良好
P004887,无品牌 小沙发 全新,家具,小沙发,无品牌,全新,10.0,191,190,47,U001635,2023-04-23,已售出,18,6,全新小沙发，使用47个月，保养良好
P004888,迪卡侬 自行车 6成新,运动器材,自行车,迪卡侬,6成新,5.0,1771,560,15,U000953,2021-04-20,在售,184,25,6成新自行车，使用15个月，保养良好
P004889,其他 洗漱用品 99新,生活用品,洗漱用品,其他,99新,9.5,215,200,12,U002276,2023-04-02,已售出,108,6,99新洗漱用品，使用12个月，保养良好
P004890,杂牌 床垫 8成新,家具,床垫,杂牌,8成新,7.0,484,230,25,U001179,2023-10-28,在售,66,11,8成新床垫，使用25个月，保养良好
P004891,其他 课外读物 6成新,图书教材,课外读物,其他,6成新,5.0,350,100,6,U002134,2023-04-15,在售,203,49,6成新课外读物，使用6个月，保养良好
P004892,其他 工具书 99新,图书教材,工具书,其他,99新,9.5,417,320,3,U000660,2021-03-16,已售出,398,131,99新工具书，使用3个月，保养良好
P004893,无品牌 智能手表 全新,电子产品,智能手表,无品牌,全新,10.0,312,280,6,U002871,2022-07-17,已售出,260,33,全新智能手表，使用6个月，保养良好
P004894,无品牌 小沙发 99新,家具,小沙发,无品牌,99新,9.5,462,410,7,U000731,2021-04-01,已售出,464,49,99新小沙发，使用7个月，保养良好
P004895,其他 电吹风 全新,生活用品,电吹风,其他,全新,10.0,170,160,5,U002429,2022-05-16,已售出,367,90,全新电吹风，使用5个月，保养良好
P004896,杂牌 洗漱用品 9成新,生活用品,洗漱用品,杂牌,9成新,8.0,273,190,38,U002914,2022-10-12,在售,186,12,9成新洗漱用品，使用38个月，保养良好
P004897,无品牌 跑步机 全新,运动器材,跑步机,无品牌,全新,10.0,298,260,9,U000177,2021-12-12,已售出,197,61,全新跑步机，使用9个月，保养良好
P004898,无品牌 电子琴 7成新,乐器,电子琴,无品牌,7成新,6.0,277,110,23,U002535,2021-08-20,已售出,12,0,7成新电子琴，使用23个月，保养良好
P004899,杂牌 考研资料 99新,图书教材,考研资料,杂牌,99新,9.5,116,90,8,U000376,2022-12-04,已售出,169,14,99新考研资料，使用8个月，保养良好
P004900,其他 工具书 99新,图书教材,工具书,其他,99新,9.5,426,380,12,U001457,2021-02-21,已下架,330,95,99新工具书，使用12个月，保养良好
P004901,无品牌 教材 全新,图书教材,教材,无品牌,全新,10.0,101,90,10,U000663,2023-02-23,在售,439,54,全新教材，使用10个月，保养良好
P004902,卡马 吉他 6成新,乐器,吉他,卡马,6成新,5.0,4359,1290,17,U000515,2020-12-07,在售,382,23,6成新吉他，使用17个月，保养良好
P004903,其他 滑板 6成新,运动器材,滑板,其他,6成新,5.0,175,50,5,U000165,2024-02-07,在售,25,4,6成新滑板，使用5个月，保养良好
P004904,捷安特 自行车 6成新,运动器材,自行车,捷安特,6成新,5.0,979,280,3,U001276,2023-12-13,已售出,433,99,6成新自行车，使用3个月，保养良好
P004905,杂牌 哑铃 7成新,运动器材,哑铃,杂牌,7成新,6.0,227,80,13,U002246,2024-01-07,已售出,117,30,7成新哑铃，使用13个月，保养良好
P004906,无品牌 尤克里里 9成新,乐器,尤克里里,无品牌,9成新,8.0,445,300,34,U000943,2023-11-19,在售,387,2,9成新尤克里里，使用34个月，保养良好
P004907,无品牌 英语学习 99新,图书教材,英语学习,无品牌,99新,9.5,207,170,9,U002230,2020-10-16,已下架,405,104,99新英语学习，使用9个月，保养良好
P004908,其他 裤子 7成新,服饰鞋包,裤子,其他,7成新,6.0,273,110,31,U001634,2022-06-07,已售出,119,36,7成新裤子，使用31个月，保养良好
P004909,无品牌 衣架 8成新,生活用品,衣架,无品牌,8成新,7.0,340,160,28,U000967,2021-01-28,在售,457,75,8成新衣架，使用28个月，保养良好
P004910,无品牌 洗漱用品 95新,生活用品,洗漱用品,无品牌,95新,9.0,282,200,46,U002788,2021-01-13,在售,217,4,95新洗漱用品，使用46个月，保养良好
P004911,杂牌 架子鼓 7成新,乐器,架子鼓,杂牌,7成新,6.0,462,180,44,U000494,2023-10-18,在售,84,5,7成新架子鼓，使用44个月，保养良好
P004912,其他 工具书 95新,图书教材,工具书,其他,95新,9.0,397,280,10,U001187,2022-03-25,已下架,413,77,95新工具书，使用10个月，保养良好
P004913,其他 背包 95新,服饰鞋包,背包,其他,95新,9.0,452,350,40,U001272,2022-05-10,已售出,51,8,95新背包，使用40个月，保养良好
